subjectid;fake_cpr;sex;age;Ethnicity;DODRace;WritingPreference;Installation;Component;Branch;Heightin;weightkg;earlength;footlength;handlength;handbreadth;hipbreadth;chestbreadth;thighcircumference;waistcircumference;anklecircumference;bicepscircumference;calfcircumference;span
2617;110581-0963;Man;29;Mexican;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;74;748,000000000000;67;287;201;88;342;308,000000000000;559,000000000000;833,000000000000;225,00;336,000000000000;362,000000000000;1965
3920;030177-1277;Male;34;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;71;1036,000000000000;65;262;184;88;342;330,000000000000;655,000000000000;1067,000000000000;227,00;379,000000000000;396,000000000000;1793
699;020676-5309;Male;34;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;70;828,000000000000;65;267;186;87;346;295,000000000000;604,000000000000;902,000000000000;227,00;387,000000000000;396,000000000000;1792
3277;300765-4357;Man;45;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;72;857,000000000000;74;269;191;92;352;308,000000000000;603,000000000000;975,000000000000;217,00;345,000000000000;371,000000000000;1881
340;020378-3031;Male;33;Mexican;3;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;66;745,000000000000;56;253;180;84;333;276,000000000000;618,000000000000;887,000000000000;221,00;368,000000000000;387,000000000000;1693
2169;031272-4517;Male;38;Cherokee;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;68;871,000000000000;64;268;184;88;334;298,000000000000;599,000000000000;965,000000000000;224,00;387,000000000000;401,000000000000;1773
4999;290190-0655;Male;21;Apache Cherokee;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;68;735,000000000000;66;285;190;92;338;301,000000000000;603,000000000000;804,000000000000;226,00;335,000000000000;374,000000000000;1799
3792;280181-4689;Male;30;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;71;783,000000000000;62;272;192;88;337;296,000000000000;593,000000000000;940,000000000000;217,00;370,000000000000;382,000000000000;1856
3426;220966-0367;Male;NA;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;70;903,000000000000;70;263;192;88;341;332,000000000000;624,000000000000;999,000000000000;240,00;376,000000000000;417,000000000000;1755
3670;211067-7011;Male;43;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;NA;65;254;183;84;306;262,000000000000;518,000000000000;819,000000000000;204,00;321,000000000000;348,000000000000;1766
6135;301289-9035;Man;21;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;67;824,000000000000;65;264;184;89;334;283,000000000000;639,000000000000;947,000000000000;244,00;360,000000000000;395,000000000000;1723
3814;171180-6289;Man;30;NA;1;Left hand;Camp Atterbury;Army Reserve;Combat Service Support;66;690,000000000000;61;247;184;83;322;265,000000000000;561,000000000000;867,000000000000;210,00;339,000000000000;360,000000000000;1674
2560;080572-2973;Male;38;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;67;769,000000000000;70;239;168;81;323;273,000000000000;584,000000000000;872,000000000000;217,00;375,000000000000;384,000000000000;1707
3413;260182-5967;Male;29;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Support;70;881,000000000000;64;276;197;90;363;296,000000000000;632,000000000000;956,000000000000;240,00;401,000000000000;400,000000000000;1797
2235;201274-3427;Male;36;NA;1;Right hand;Camp Atterbury;Army Reserve;Combat Service Support;72;862,000000000000;65;267;184;88;354;302,000000000000;612,000000000000;933,000000000000;240,00;345,000000000000;403,000000000000;1847
3993;121274-1907;Man;36;NA;1;Left hand;Camp Atterbury;Army Reserve;Combat Service Support;74;807,000000000000;66;270;196;87;339;289,000000000000;562,000000000000;913,000000000000;226,00;305,000000000000;377,000000000000;1918
1698;170868-4501;Male;42;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;924,000000000000;67;258;193;88;365;319,000000000000;663,000000000000;1070,000000000000;245,00;395,000000000000;408,000000000000;1767
1376;171279-6219;Man;31;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Arms;72;1015,000000000000;70;279;194;92;380;299,000000000000;681,000000000000;1060,000000000000;247,00;396,000000000000;428,000000000000;1802
5394;141186-8367;Male;24;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;73;1102,000000000000;72;307;208;96;383;295,000000000000;743,000000000000;1111,000000000000;255,00;404,000000000000;428,000000000000;1919
3845;301086-7631;Male;24;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;71;771,000000000000;68;279;195;83;332;291,000000000000;600,000000000000;897,000000000000;226,00;348,000000000000;352,000000000000;1816
4018;031179-7765;Male;31;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;68;995,000000000000;72;285;191;90;373;296,000000000000;707,000000000000;1038,000000000000;236,00;408,000000000000;434,000000000000;1835
2565;171189-6285;Male;21;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Service Support;70;635,000000000000;60;274;195;85;298;282,000000000000;505,000000000000;766,000000000000;212,00;311,000000000000;337,000000000000;1786
3956;290389-7243;Male;21;NA;2;Left hand;Camp Atterbury;Army National Guard;Combat Service Support;73;1056,000000000000;60;283;200;94;396;299,000000000000;736,000000000000;987,000000000000;237,00;390,000000000000;425,000000000000;1926
1098;301175-0347;Man;35;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;73;1092,000000000000;72;287;204;96;349;321,000000000000;672,000000000000;1068,000000000000;253,00;426,000000000000;452,000000000000;1880
2166;271168-5385;Male;42;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;69;731,000000000000;62;258;187;86;326;288,000000000000;543,000000000000;855,000000000000;225,00;343,000000000000;374,000000000000;1805
2041;300182-9649;Male;29;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Service Support;70;834,000000000000;62;268;192;88;374;284,000000000000;649,000000000000;961,000000000000;223,00;341,000000000000;391,000000000000;1778
2934;040683-0579;Male;27;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;66;737,000000000000;58;253;180;86;329;278,000000000000;609,000000000000;835,000000000000;223,00;375,000000000000;373,000000000000;1698
2538;130589-8733;Male;21;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;70;803,000000000000;68;274;186;84;332;305,000000000000;582,000000000000;834,000000000000;233,00;351,000000000000;383,000000000000;1772
4053;250289-3211;Man;22;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;72;832,000000000000;57;284;192;92;351;279,000000000000;599,000000000000;857,000000000000;238,00;390,000000000000;386,000000000000;1932
4964;250589-0251;Male;21;Filipino;1;Left hand;Camp Atterbury;Army National Guard;Combat Service Support;66;661,000000000000;60;262;181;82;306;253,000000000000;554,000000000000;798,000000000000;223,00;350,000000000000;392,000000000000;1697
4985;110674-2905;Male;36;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Arms;73;1029,000000000000;66;271;198;94;351;290,000000000000;692,000000000000;1012,000000000000;243,00;412,000000000000;437,000000000000;1885
814;270368-3971;Male;42;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Arms;74;1081,000000000000;68;268;199;85;372;301,000000000000;671,000000000000;1095,000000000000;223,00;382,000000000000;413,000000000000;1896
4724;080381-0949;Male;30;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;72;1034,000000000000;72;284;197;90;396;308,000000000000;738,000000000000;1023,000000000000;267,00;398,000000000000;487,000000000000;1791
1000;080669-4395;Male;41;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;72;813,000000000000;64;267;198;87;348;302,000000000000;582,000000000000;937,000000000000;221,00;344,000000000000;368,000000000000;1886
6057;230784-0287;Man;26;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Arms;69;696,000000000000;68;263;191;86;330;272,000000000000;582,000000000000;840,000000000000;213,00;327,000000000000;362,000000000000;1814
6040;151281-2059;Male;29;Mexican;3;Left hand;Camp Atterbury;Army National Guard;Combat Support;68;817,000000000000;56;253;180;82;362;292,000000000000;656,000000000000;971,000000000000;233,00;364,000000000000;390,000000000000;1731
2539;190189-3517;Male;22;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;71;919,000000000000;68;278;196;97;349;306,000000000000;647,000000000000;963,000000000000;222,00;377,000000000000;378,000000000000;1942
5815;211068-5265;Male;42;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;72;1070,000000000000;65;270;190;91;392;303,000000000000;707,000000000000;1222,000000000000;230,00;373,000000000000;414,000000000000;1888
5762;130464-2323;Male;46;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;73;1061,000000000000;76;284;206;96;382;291,000000000000;679,000000000000;1171,000000000000;243,00;371,000000000000;427,000000000000;1858
619;250584-0561;Male;26;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;66;755,000000000000;67;255;185;84;354;261,000000000000;637,000000000000;894,000000000000;233,00;326,000000000000;423,000000000000;1742
1144;140486-2543;Male;24;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;70;862,000000000000;65;284;200;88;347;272,000000000000;646,000000000000;994,000000000000;216,00;359,000000000000;386,000000000000;1826
2182;120560-5183;Male;50;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;804,000000000000;69;263;178;90;335;278,000000000000;577,000000000000;1034,000000000000;207,00;352,000000000000;350,000000000000;1693
1636;300172-7099;Male;39;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;71;965,000000000000;66;277;193;96;358;297,000000000000;655,000000000000;1066,000000000000;226,00;391,000000000000;413,000000000000;1857
1243;240459-2395;Male;51;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;69;880,000000000000;72;276;196;87;358;298,000000000000;630,000000000000;1031,000000000000;234,00;364,000000000000;410,000000000000;1783
2282;060483-8433;Man;27;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;76;1053,000000000000;71;296;207;89;380;322,000000000000;657,000000000000;1052,000000000000;234,00;360,000000000000;400,000000000000;1940
2185;260976-9063;Male;34;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;708,000000000000;66;264;187;88;318;285,000000000000;564,000000000000;861,000000000000;218,00;337,000000000000;348,000000000000;1719
4258;240281-6553;Male;30;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;76;1254,000000000000;64;293;210;98;383;329,000000000000;755,000000000000;1140,000000000000;247,00;419,000000000000;466,000000000000;2066
5354;111082-4213;Male;28;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;69;758,000000000000;61;264;191;84;346;265,000000000000;592,000000000000;896,000000000000;212,00;332,000000000000;354,000000000000;1769
5086;080765-6583;Male;45;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;67;863,000000000000;70;266;187;90;342;303,000000000000;613,000000000000;1008,000000000000;231,00;344,000000000000;400,000000000000;1751
2663;240872-4129;Man;38;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;69;761,000000000000;62;274;198;88;324;280,000000000000;585,000000000000;832,000000000000;228,00;329,000000000000;378,000000000000;1865
2877;120364-3047;Male;47;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;72;947,000000000000;65;267;196;88;352;311,000000000000;655,000000000000;1089,000000000000;237,00;391,000000000000;404,000000000000;1826
5550;020674-7885;Man;36;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;68;683,000000000000;61;254;182;83;329;261,000000000000;563,000000000000;796,000000000000;222,00;322,000000000000;384,000000000000;1710
3561;070172-8293;Male;39;East/Asian Indian;4;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;812,000000000000;67;254;190;84;330;293,000000000000;616,000000000000;956,000000000000;207,00;361,000000000000;364,000000000000;1707
4914;261072-7345;Man;38;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;71;854,000000000000;70;267;196;94;338;291,000000000000;622,000000000000;966,000000000000;233,00;356,000000000000;402,000000000000;1787
2129;160781-5213;Male;29;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;74;974,000000000000;62;274;199;93;352;302,000000000000;651,000000000000;1050,000000000000;233,00;370,000000000000;411,000000000000;1948
2520;200469-9167;Male;41;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;73;968,000000000000;66;272;182;94;353;301,000000000000;659,000000000000;1055,000000000000;237,00;385,000000000000;406,000000000000;1809
4149;100482-7939;Man;28;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;68;717,000000000000;66;268;195;89;340;263,000000000000;573,000000000000;859,000000000000;214,00;331,000000000000;371,000000000000;1812
5093;140877-0533;Man;33;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;70;821,000000000000;66;263;190;84;342;286,000000000000;611,000000000000;966,000000000000;205,00;356,000000000000;396,000000000000;1756
1965;010868-8841;Man;42;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;68;1008,000000000000;70;274;191;88;349;317,000000000000;661,000000000000;1036,000000000000;238,00;400,000000000000;438,000000000000;1756
4522;270980-4985;Male;30;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;74;1004,000000000000;66;276;194;84;374;302,000000000000;702,000000000000;1054,000000000000;228,00;385,000000000000;420,000000000000;1900
1742;160183-8515;Male;28;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;69;855,000000000000;64;278;194;90;354;298,000000000000;611,000000000000;968,000000000000;242,00;352,000000000000;424,000000000000;1835
1827;010586-1857;Man;24;Mexican;3;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;75;832,000000000000;57;276;198;86;327;286,000000000000;573,000000000000;945,000000000000;211,00;315,000000000000;381,000000000000;1999
310;271281-2927;Male;29;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;77;1114,000000000000;68;294;217;91;386;340,000000000000;694,000000000000;1068,000000000000;241,00;422,000000000000;413,000000000000;1997
616;250878-3701;Male;32;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;67;814,000000000000;66;256;184;86;352;286,000000000000;633,000000000000;1014,000000000000;218,00;336,000000000000;384,000000000000;1704
1261;300976-8565;Male;34;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Arms;71;881,000000000000;64;277;204;90;365;311,000000000000;644,000000000000;1001,000000000000;230,00;347,000000000000;410,000000000000;1865
1092;020777-4179;Man;33;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Service Support;68;919,000000000000;71;285;193;93;342;303,000000000000;619,000000000000;1065,000000000000;220,00;367,000000000000;403,000000000000;1836
5731;061180-6603;Man;30;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Support;71;1179,000000000000;62;279;205;97;383;309,000000000000;745,000000000000;1194,000000000000;244,00;436,000000000000;470,000000000000;1881
1411;010964-2947;Male;46;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;69;1035,000000000000;72;259;187;92;371;310,000000000000;694,000000000000;1170,000000000000;234,00;384,000000000000;418,000000000000;1784
4086;200775-9853;Male;35;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;70;1213,000000000000;70;270;195;94;408;303,000000000000;809,000000000000;1182,000000000000;268,00;442,000000000000;489,000000000000;1842
2211;170574-4135;Male;36;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;66;681,000000000000;66;252;174;78;327;288,000000000000;559,000000000000;895,000000000000;210,00;312,000000000000;357,000000000000;1716
4119;080384-3983;Male;27;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;72;1051,000000000000;70;285;194;94;364;292,000000000000;682,000000000000;1076,000000000000;267,00;411,000000000000;467,000000000000;1836
4941;130783-7687;Male;27;NA;1;Right hand;Camp Atterbury;Army National Guard;Combat Support;68;658,000000000000;64;267;181;88;302;288,000000000000;526,000000000000;804,000000000000;217,00;320,000000000000;360,000000000000;1716
547;150288-7066;Woman;23;NA;2;Right hand;Camp Atterbury;Army National Guard;Combat Support;65;531,000000000000;59;247;178;74;309;242,000000000000;544,000000000000;704,000000000000;207,00;266,000000000000;354,000000000000;1717
5476;040184-5322;Woman;27;NA;1;Left hand;Camp Atterbury;Army National Guard;Combat Support;63;708,000000000000;46;234;164;68;359;258,000000000000;638,000000000000;1027,000000000000;206,00;302,000000000000;353,000000000000;1583
756;241173-9252;Woman;37;NA;2;Right hand;Camp Atterbury;Army Reserve;Combat Support;63;625,000000000000;65;252;178;78;343;254,000000000000;599,000000000000;885,000000000000;212,00;307,000000000000;365,000000000000;1673
